replicate,A_rgb_only__auroc,A_rgb_only__pr_auc,A_rgb_only__f1_at_locked_threshold,A_rgb_only__false_match_rate_at_locked_90_recall_threshold,A_rgb_only__achieved_recall_at_locked_90_recall_threshold,B_rgb_2d__auroc,B_rgb_2d__pr_auc,B_rgb_2d__f1_at_locked_threshold,B_rgb_2d__false_match_rate_at_locked_90_recall_threshold,B_rgb_2d__achieved_recall_at_locked_90_recall_threshold,C_rgb_2d_3d__auroc,C_rgb_2d_3d__pr_auc,C_rgb_2d_3d__f1_at_locked_threshold,C_rgb_2d_3d__false_match_rate_at_locked_90_recall_threshold,C_rgb_2d_3d__achieved_recall_at_locked_90_recall_threshold,geometry_only__auroc,geometry_only__pr_auc,geometry_only__f1_at_locked_threshold,geometry_only__false_match_rate_at_locked_90_recall_threshold,geometry_only__achieved_recall_at_locked_90_recall_threshold
17,0.787951715375,0.832912470991,0.728804634018,0.425667090216,0.827,0.824397712834,0.850050226002,0.792207792208,0.382465057179,0.848,0.904733163914,0.922841198333,0.836980794998,0.275730622618,0.865,0.875966963151,0.892472447732,0.835523334844,0.354510800508,0.918
18,0.766547945205,0.784110529083,0.735264735265,0.495641344956,0.86,0.806308841843,0.830181681635,0.77130044843,0.460772104608,0.857,0.88004109589,0.900499513965,0.816076889471,0.346201743462,0.872,0.83998132005,0.85633756487,0.807929515419,0.429638854296,0.911
19,0.768092715232,0.784636636418,0.709677419355,0.505518763797,0.839,0.817778145695,0.8102495566,0.770063119928,0.399558498896,0.852,0.887562913907,0.897580558815,0.806126914661,0.298013245033,0.852,0.850781456954,0.853923201724,0.795927401505,0.385209713024,0.894
20,0.75316089613,0.74333650394,0.708178438662,0.572301425662,0.878,0.810537678208,0.809825873247,0.739352640545,0.488798370672,0.866,0.872228105906,0.876204743065,0.774624373957,0.372708757637,0.882,0.825059063136,0.816944687147,0.766386554622,0.464358452138,0.906
21,0.736521375465,0.725082541915,0.671354899203,0.555762081784,0.849,0.833470260223,0.822795301662,0.749455337691,0.402416356877,0.857,0.887480483271,0.881006409375,0.782719186785,0.300185873606,0.875,0.864025092937,0.848306993147,0.790294627383,0.35687732342,0.906
22,0.766606741573,0.788893222976,0.71884057971,0.532584269663,0.846,0.852573033708,0.83414643053,0.799036144578,0.27191011236,0.827,0.91321011236,0.91843179588,0.836678832117,0.213483146067,0.854,0.890373033708,0.892627421096,0.822160148976,0.28202247191,0.88
23,0.738715447154,0.737310309195,0.69292076887,0.543699186992,0.856,0.823669715447,0.808790120276,0.763994626064,0.383130081301,0.848,0.885837398374,0.88219029205,0.799829642249,0.315040650407,0.882,0.860318089431,0.852084968669,0.802259887006,0.373983739837,0.92
24,0.697257071547,0.663337310315,0.626666666667,0.616472545757,0.843,0.779772046589,0.742070681812,0.697844652298,0.499168053245,0.854,0.839905990017,0.814626773211,0.728151429722,0.371880199667,0.839,0.816916805324,0.779051679431,0.734626496079,0.431780366057,0.88
25,0.783983175605,0.829130853626,0.703944083874,0.50578338591,0.816,0.829302839117,0.802341487499,0.779676674365,0.333333333333,0.841,0.906223974763,0.914116632189,0.80796460177,0.251314405889,0.839,0.86258254469,0.860394243889,0.787905735883,0.36698212408,0.884
26,0.833301441678,0.86311070838,0.785532348446,0.43119266055,0.887,0.866828309305,0.902049506537,0.808043875686,0.398427260813,0.882,0.91505242464,0.93620802877,0.83759929391,0.310615989515,0.913,0.852410222805,0.875232055007,0.82332155477,0.425950196592,0.931
27,0.752650953984,0.778522425262,0.699950568463,0.508417508418,0.839,0.810755331089,0.809689238321,0.771914132379,0.416386083053,0.858,0.878107744108,0.890477559551,0.802597402597,0.327721661055,0.858,0.847090909091,0.850142228017,0.801054018445,0.400673400673,0.907
28,0.835993103448,0.875194955155,0.762340966921,0.437931034483,0.87,0.874136781609,0.879715236395,0.807256235828,0.359770114943,0.89,0.91917816092,0.934253237942,0.824868651489,0.283908045977,0.903,0.857140229885,0.866838516512,0.810858143608,0.401149425287,0.926
29,0.703067778936,0.699279487786,0.684881602914,0.570385818561,0.869,0.813453597497,0.803779695304,0.762505633168,0.385818561001,0.839,0.870899895725,0.866408746886,0.802721088435,0.33472367049,0.885,0.860912408759,0.854247051567,0.814586994728,0.355578727842,0.923
30,0.751303393214,0.738947967192,0.702097902098,0.548902195609,0.872,0.828729540918,0.816637732556,0.756874727193,0.421157684631,0.865,0.882371257485,0.881266567422,0.78803202697,0.336327345309,0.887,0.844205588822,0.835239085164,0.786142001711,0.407185628743,0.915
31,0.753397863818,0.811541886503,0.712286158631,0.484646194927,0.822,0.827515353805,0.843683451873,0.80190023753,0.345794392523,0.839,0.901544726302,0.924879290382,0.848874598071,0.257676902537,0.851,0.888120160214,0.900248810222,0.851679104478,0.299065420561,0.905
32,0.793767386091,0.844041217608,0.733944954128,0.47242206235,0.838,0.881769784173,0.887005169178,0.822091886608,0.242206235012,0.838,0.938538369305,0.950379145843,0.861524163569,0.171462829736,0.875,0.91585971223,0.921982053353,0.856601987695,0.236211031175,0.902
33,0.791022624434,0.824476057346,0.73543928924,0.504524886878,0.862,0.870514705882,0.868238004806,0.803127874885,0.337104072398,0.872,0.919687782805,0.930955814333,0.832818703132,0.277149321267,0.909,0.87507239819,0.873175274015,0.828558836492,0.360859728507,0.937
34,0.799575308642,0.83287148427,0.751253761284,0.477777777778,0.867,0.842841975309,0.87412243466,0.790846681922,0.396296296296,0.86,0.902039506173,0.922297249899,0.823425022183,0.29012345679,0.877,0.857051851852,0.872998080209,0.810058374495,0.39012345679,0.899
35,0.714392210145,0.68033579614,0.666961521451,0.608695652174,0.881,0.803962862319,0.78209560063,0.720795360398,0.491847826087,0.868,0.851657608696,0.839916908458,0.750406504065,0.38768115942,0.874,0.818341485507,0.793777684251,0.754983388704,0.441123188406,0.901
36,0.674043096568,0.633021253914,0.618377483444,0.64485235435,0.866,0.805716679968,0.751429100652,0.722840034217,0.38946528332,0.837,0.848292098962,0.809555303512,0.74341305229,0.337589784517,0.859,0.844370311253,0.802565705932,0.761499148211,0.351955307263,0.889
37,0.753789323165,0.747611545352,0.687795648061,0.54242135367,0.85,0.821916110582,0.805312493536,0.747186147186,0.424213536702,0.86,0.886762631077,0.882049446544,0.780385582565,0.324118207817,0.878,0.849585319352,0.835554109528,0.778295888088,0.408960915157,0.914
38,0.794859931114,0.804402078229,0.74741506647,0.490241102181,0.877,0.847794489093,0.870962554377,0.780575539568,0.408725602755,0.866,0.902289322618,0.915708331855,0.815364469664,0.299655568312,0.891,0.855694603904,0.865390803884,0.804415011038,0.394948335247,0.908
39,0.699200843882,0.67733956188,0.635046113307,0.622784810127,0.845,0.8012,0.758377422612,0.71847133758,0.427004219409,0.84,0.866959493671,0.84208068937,0.7542997543,0.336708860759,0.867,0.851861603376,0.815761329025,0.765100671141,0.386497890295,0.905
40,0.721578947368,0.696284157624,0.643811219947,0.597861842105,0.847,0.803745888158,0.769989785727,0.713396930734,0.451480263158,0.854,0.870869243421,0.847153820349,0.742857142857,0.346217105263,0.873,0.842890625,0.807614528978,0.748360655738,0.421875,0.908
41,0.752912246866,0.741013544906,0.69741697417,0.563162970106,0.874,0.82206171649,0.800734245231,0.746179966044,0.458052073288,0.877,0.880051108968,0.8769244792,0.773344302756,0.373191899711,0.897,0.83225168756,0.816014492565,0.771074380165,0.459016393443,0.929
42,0.727542311192,0.724456450343,0.662408759124,0.601455868972,0.843,0.830965423112,0.790167614305,0.750332594235,0.368516833485,0.845,0.886030937216,0.877300672196,0.781974248927,0.286624203822,0.859,0.86249044586,0.836884068493,0.781508940253,0.346678798908,0.889
43,0.719533054393,0.707460767538,0.640767824497,0.579916317992,0.829,0.837029288703,0.805019793702,0.741582859641,0.364016736402,0.843,0.900205020921,0.881317076361,0.779079497908,0.278661087866,0.887,0.885350627615,0.857131731017,0.794871794872,0.331380753138,0.925
44,0.725146448087,0.744473538075,0.681906614786,0.544262295082,0.828,0.80676284153,0.803118871716,0.761731207289,0.390163934426,0.83,0.88452568306,0.888435947484,0.810526315789,0.291803278689,0.853,0.873621857923,0.872624628389,0.814516129032,0.342076502732,0.902
45,0.76928616025,0.797055441649,0.704837117473,0.504682622268,0.838,0.869033298647,0.871139364977,0.792910447761,0.302809573361,0.846,0.926797086368,0.929873689073,0.833037300178,0.22372528616,0.895,0.904021852237,0.899109686537,0.838826185102,0.28616024974,0.926
46,0.68094375517,0.652842435679,0.615584415584,0.641852770885,0.841,0.798604631927,0.7419795397,0.71843003413,0.411910669975,0.839,0.842421009098,0.81284295509,0.741142142559,0.323407775021,0.819,0.833952853598,0.793281608668,0.74870017331,0.354011579818,0.854
47,0.82207859734,0.866920302493,0.749209694415,0.418379685611,0.835,0.855238210399,0.8729583149,0.800565770863,0.3276904474,0.846,0.929810157195,0.944397550105,0.84339536995,0.211608222491,0.867,0.889762998791,0.903599583097,0.830188679245,0.315598548972,0.9
48,0.745301513388,0.756303189195,0.71002979146,0.521536670547,0.842,0.774591385332,0.78399587579,0.744755244755,0.5075669383,0.849,0.86916298021,0.882253513498,0.799828913601,0.374854481956,0.864,0.833264260768,0.840626785232,0.794168096055,0.462165308498,0.918
49,0.708850775194,0.688772425343,0.667271078876,0.603682170543,0.869,0.793423449612,0.772630447502,0.729649936736,0.489341085271,0.864,0.836143410853,0.835107777293,0.755016722408,0.377906976744,0.838,0.807291666667,0.791392536812,0.754182754183,0.426356589147,0.869
50,0.705187141217,0.715797545787,0.694431445952,0.57634902411,0.867,0.78438576349,0.789437351602,0.755083996463,0.467278989667,0.849,0.846363949483,0.860102298113,0.792614856161,0.378874856487,0.854,0.826710677382,0.831004494886,0.794014084507,0.41561423651,0.894
51,0.787350920245,0.829867919271,0.740815299446,0.492024539877,0.854,0.862122699387,0.876207849267,0.80486663547,0.337423312883,0.857,0.92037791411,0.93532258545,0.845222072678,0.263803680982,0.899,0.883093251534,0.887924989582,0.841205578048,0.342331288344,0.931
52,0.69969058296,0.685149133894,0.637562528422,0.613452914798,0.838,0.790910313901,0.751852995696,0.719696969697,0.465470852018,0.853,0.846344394619,0.834711564129,0.748957464554,0.349775784753,0.83,0.82561793722,0.79517355162,0.752770673487,0.40269058296,0.872
53,0.743349823322,0.728994212272,0.671506352087,0.582155477032,0.856,0.821383392226,0.798937043547,0.735800344234,0.412544169611,0.851,0.879521201413,0.8674268338,0.762301918265,0.310954063604,0.864,0.845752650177,0.823089182284,0.757769263516,0.39222614841,0.886
54,0.686669946333,0.669005163449,0.640980735552,0.632379248658,0.852,0.795216457961,0.756497948674,0.724600086468,0.422182468694,0.832,0.858492844365,0.837208982296,0.764754779717,0.339892665474,0.86,0.850685152057,0.820719055177,0.776349614396,0.371198568873,0.898
55,0.741376059322,0.766055796061,0.694404591105,0.531779661017,0.849,0.866605932203,0.863293179865,0.800751879699,0.28813559322,0.846,0.912163135593,0.914133511739,0.832077979619,0.243644067797,0.894,0.899310381356,0.893307696899,0.845313921747,0.275423728814,0.926
56,0.679757961783,0.683538576392,0.629133154602,0.611464968153,0.83,0.824800727934,0.777632633856,0.761343012704,0.326660600546,0.831,0.876070063694,0.858506247751,0.789045785195,0.288444040036,0.859,0.879999090082,0.853640029627,0.810834813499,0.298453139217,0.907
57,0.732528604119,0.757402784929,0.704067321178,0.572082379863,0.859,0.816099542334,0.804442625379,0.781395348837,0.351258581236,0.834,0.872321510297,0.882150156121,0.80815241471,0.297482837529,0.842,0.852284897025,0.855284738813,0.79781420765,0.353546910755,0.872
58,0.700769082126,0.690882279386,0.669026548673,0.612560386473,0.871,0.816885024155,0.782639210943,0.753097345133,0.391304347826,0.847,0.867455072464,0.857730483348,0.786346396966,0.342028985507,0.88,0.850820289855,0.82976200032,0.796192124621,0.367149758454,0.914
59,0.736519,0.742481484351,0.683568075117,0.563,0.847,0.827765,0.809096333946,0.762803234501,0.374,0.845,0.888436,0.886447403405,0.797757654161,0.295,0.869,0.865357,0.853473530383,0.798769771529,0.355,0.904
60,0.693288166215,0.693209510224,0.634257155838,0.60433604336,0.822,0.815662149955,0.768011896904,0.746750336172,0.355013550136,0.827,0.881186088528,0.863230762836,0.786689419795,0.289069557362,0.858,0.878180668473,0.852217113804,0.801576872536,0.320686540199,0.908
61,0.710744497608,0.702543715064,0.661737523105,0.582775119617,0.847,0.831800956938,0.813609553565,0.755694506476,0.373205741627,0.843,0.88424784689,0.876959402879,0.795513373598,0.288038277512,0.869,0.875422966507,0.859420338655,0.809058614565,0.314832535885,0.903
62,0.720448504983,0.705685204298,0.650152107779,0.59634551495,0.859,0.829338870432,0.788410834766,0.746100519931,0.367109634551,0.852,0.884551495017,0.860390746796,0.762911752745,0.321428571429,0.895,0.862806478405,0.829925887133,0.773923944839,0.377906976744,0.926
63,0.7540625,0.790389303038,0.685427135678,0.507291666667,0.814,0.840310416667,0.833989390991,0.775547445255,0.353125,0.845,0.916146875,0.919601324805,0.821522309711,0.261458333333,0.883,0.894159375,0.886378741003,0.829074889868,0.332291666667,0.936
64,0.756192904656,0.76298123721,0.721203573108,0.563192904656,0.877,0.819453436807,0.834931204845,0.761394101877,0.427937915743,0.848,0.877983370288,0.889425656651,0.795829713293,0.319290465632,0.864,0.841762749446,0.846167507197,0.782993799823,0.40133037694,0.879
65,0.757738327904,0.791990407224,0.70156555773,0.519001085776,0.833,0.871640608035,0.864848362698,0.807187955318,0.243213897937,0.826,0.927446254072,0.931077812212,0.845766590389,0.183496199783,0.869,0.916864277959,0.917244041077,0.848399246704,0.229098805646,0.898
66,0.740134191176,0.735863410401,0.672888474102,0.582720588235,0.841,0.808148897059,0.789669808048,0.726185390859,0.450367647059,0.847,0.884514705882,0.877432189462,0.769230769231,0.324448529412,0.869,0.851541360294,0.829605621496,0.765671013883,0.415441176471,0.903
67,0.761107019563,0.783062523091,0.717745921898,0.513233601841,0.852,0.854719217491,0.862457682071,0.792926942764,0.339470655926,0.85,0.909594936709,0.920453727417,0.835727109515,0.253164556962,0.882,0.887324510932,0.889547271216,0.837973528069,0.302646720368,0.912
68,0.757812438302,0.772598444893,0.697631212262,0.546890424482,0.858,0.847355380059,0.829509402953,0.781693363844,0.322803553801,0.848,0.898368213228,0.89558511445,0.800518134715,0.27245804541,0.876,0.868315893386,0.858363173951,0.79575596817,0.345508390918,0.9
69,0.746845886443,0.779149449799,0.710743801653,0.531865585168,0.843,0.862108922364,0.866131723022,0.803501945525,0.263035921205,0.82,0.920602549247,0.926083643049,0.850595783685,0.200463499421,0.873,0.914410196987,0.917711908867,0.853371051391,0.237543453071,0.901
70,0.736942366026,0.738732258929,0.693023255814,0.561172901921,0.855,0.813307381193,0.805902348181,0.752563530985,0.401415571284,0.837,0.886956521739,0.881797021002,0.795252225519,0.318503538928,0.883,0.862540950455,0.853159369164,0.794993526111,0.389282103134,0.918
71,0.752434180139,0.773265802802,0.709805873569,0.506928406467,0.834,0.797461893764,0.806778438148,0.760957975599,0.427251732102,0.836,0.888347575058,0.896664132393,0.814074717637,0.317551963048,0.867,0.861905311778,0.868056649367,0.810004387889,0.400692840647,0.918
72,0.732573670445,0.709914946483,0.662494412159,0.608544027899,0.859,0.802660854403,0.759969892318,0.719532554257,0.463818657367,0.861,0.857164777681,0.843652596862,0.743537135823,0.355710549259,0.85,0.81524934612,0.782621534213,0.73566084788,0.440278988666,0.878
73,0.752774134791,0.752437241324,0.685193621868,0.571948998179,0.858,0.825912568306,0.800659893016,0.747071583514,0.401639344262,0.855,0.893822404372,0.882936165084,0.774886410574,0.326958105647,0.895,0.855879781421,0.832551877436,0.771666666667,0.41985428051,0.925
74,0.733506996771,0.728070947583,0.707431796802,0.558665231432,0.865,0.789410118407,0.782128710234,0.740095777101,0.480086114101,0.847,0.875111948332,0.87505139565,0.796311818944,0.379978471475,0.893,0.839792249731,0.835359472505,0.794439764111,0.453175457481,0.937
75,0.790314477469,0.80930843064,0.713394143063,0.518696069032,0.854,0.848150527325,0.843926211804,0.764213309828,0.383509108341,0.863,0.913457334612,0.913048782968,0.792054099746,0.289549376798,0.898,0.865688398849,0.85378791345,0.782350445482,0.4046021093,0.922
76,0.725389135255,0.755218023911,0.678483505662,0.533259423503,0.82,0.835982261641,0.832538543893,0.784128483703,0.314855875831,0.824,0.903168514412,0.907930423581,0.831450519657,0.231707317073,0.851,0.903172949002,0.904630067105,0.841713221601,0.259423503326,0.897
77,0.721055724417,0.720426413097,0.675990675991,0.57345491388,0.853,0.794415400203,0.774391946677,0.74460742019,0.45896656535,0.859,0.855779128673,0.857223192702,0.773949579832,0.367781155015,0.855,0.82647112462,0.814722833453,0.774690038478,0.428571428571,0.899
78,0.720196202532,0.697138337171,0.637770897833,0.604430379747,0.843,0.83123971519,0.786157273203,0.72451558551,0.403481012658,0.856,0.896672468354,0.871431505417,0.759401536595,0.319620253165,0.906,0.873034810127,0.830759511008,0.774008990601,0.383702531646,0.942
79,0.67880156658,0.649768952033,0.635193133047,0.628372497824,0.872,0.800454308094,0.767311168485,0.7283431455,0.442993907746,0.859,0.839717145344,0.818851993906,0.745225518082,0.374238468233,0.86,0.827994778068,0.796633631443,0.761743546339,0.394255874674,0.893
80,0.729236842105,0.735740018646,0.673507462687,0.56530214425,0.842,0.807401559454,0.796646691116,0.747136563877,0.409356725146,0.84,0.878588693957,0.872904111361,0.781580059147,0.317738791423,0.864,0.857576023392,0.845288652082,0.783585313175,0.38693957115,0.903
81,0.749064948454,0.772973521453,0.694509619897,0.547422680412,0.849,0.835521649485,0.81688468023,0.781968721251,0.329896907216,0.843,0.891679381443,0.89197269043,0.803300043422,0.281443298969,0.865,0.865356701031,0.858115555117,0.798756108396,0.351546391753,0.898
82,0.752763157895,0.76286760146,0.713587487781,0.526315789474,0.859,0.803183066362,0.818344212863,0.758227292672,0.474828375286,0.861,0.869409610984,0.885760106369,0.795865633075,0.354691075515,0.862,0.832164759725,0.839983494731,0.790231138247,0.432494279176,0.899
83,0.704104815864,0.687544396779,0.660682226212,0.593012275732,0.861,0.808889518414,0.783506988113,0.745303626038,0.408876298395,0.848,0.857418319169,0.846411958152,0.772077375946,0.33522190746,0.855,0.842347497639,0.824607177873,0.779277318241,0.369216241737,0.889
84,0.741871062992,0.744868030299,0.689145496536,0.573818897638,0.858,0.836145669291,0.818740783823,0.764864864865,0.362204724409,0.845,0.891822834646,0.888769159541,0.796551724138,0.288385826772,0.875,0.866298228346,0.853085898739,0.795074758135,0.351377952756,0.9
85,0.692433251433,0.651998976295,0.633529907329,0.647010647011,0.88,0.798507780508,0.758546927629,0.708943089431,0.479934479934,0.867,0.836528255528,0.810564182561,0.72372611465,0.389844389844,0.86,0.811387387387,0.768241497726,0.733251130292,0.432432432432,0.884
86,0.73230270793,0.734126814818,0.675229357798,0.582205029014,0.856,0.811818181818,0.782672753133,0.751958224543,0.416827852998,0.86,0.863330754352,0.861528951079,0.76981450253,0.340425531915,0.852,0.830155705996,0.812954962891,0.765792866352,0.410058027079,0.886
87,0.731495807128,0.732652567176,0.699630314233,0.578616352201,0.863,0.820214884696,0.798305995078,0.761085972851,0.383647798742,0.838,0.887062893082,0.884528937015,0.808437365476,0.316561844864,0.886,0.861885744235,0.851652011835,0.807155322862,0.372117400419,0.92
88,0.733799043062,0.754805369046,0.701092353525,0.522727272727,0.843,0.80448923445,0.816133038092,0.770063119928,0.434210526316,0.851,0.872446172249,0.890587306808,0.813768755516,0.325358851675,0.852,0.852830143541,0.86097944803,0.816179775281,0.36961722488,0.899
89,0.781498951782,0.805144453869,0.715415019763,0.511530398323,0.846,0.844580712788,0.854821185985,0.769851951548,0.38784067086,0.855,0.911405660377,0.918992686944,0.808881149325,0.27358490566,0.883,0.873337526205,0.870246777802,0.802631578947,0.370020964361,0.911
90,0.747970625798,0.779298455486,0.72682201289,0.500638569604,0.854,0.8316449553,0.845809044334,0.796992481203,0.355044699872,0.843,0.894775223499,0.910675987314,0.84229390681,0.289910600255,0.879,0.87514559387,0.886128402156,0.84397810219,0.332056194125,0.92
91,0.782312169312,0.813912260549,0.749109414758,0.444444444444,0.86,0.841507936508,0.870122030715,0.805255748475,0.359788359788,0.853,0.901228835979,0.920973001089,0.844185002245,0.280423280423,0.88,0.871351851852,0.89086815272,0.840659340659,0.343915343915,0.915
92,0.766502724796,0.798274815684,0.750493096647,0.505449591281,0.866,0.817979564033,0.825075826318,0.799621928166,0.365122615804,0.843,0.884246594005,0.90783068763,0.838826185102,0.306539509537,0.861,0.847922343324,0.869237359831,0.8213796254,0.382833787466,0.895
93,0.723071936057,0.724753945257,0.655826558266,0.591474245115,0.835,0.847579040853,0.803880373314,0.767602393005,0.295737122558,0.829,0.903575488455,0.887964945518,0.799654576857,0.248667850799,0.876,0.890854351687,0.867187831596,0.807436918991,0.294849023091,0.909
94,0.718690078038,0.747222549222,0.686255924171,0.557413600892,0.837,0.831881828317,0.817948116271,0.788369876072,0.297658862876,0.819,0.892576365663,0.894055477663,0.827215756491,0.251950947603,0.854,0.891109253066,0.89034629804,0.831637372803,0.282051282051,0.895
95,0.775625,0.783536772675,0.72265625,0.523504273504,0.851,0.809789529915,0.801687163365,0.750766535261,0.45405982906,0.855,0.895417735043,0.899693850467,0.798134011874,0.340811965812,0.887,0.845395299145,0.841810539574,0.784991568297,0.458333333333,0.927
96,0.746476434426,0.745600285805,0.694736842105,0.549180327869,0.853,0.825349385246,0.825320724273,0.754416961131,0.419057377049,0.852,0.886861680328,0.890132416193,0.795513373598,0.304303278689,0.869,0.858951844262,0.852773073899,0.794736842105,0.370901639344,0.899
97,0.749794520548,0.737128247087,0.669398907104,0.577910958904,0.846,0.818889554795,0.779475781396,0.730999146029,0.41352739726,0.853,0.886647260274,0.870841343558,0.760296540362,0.317636986301,0.873,0.846031678082,0.816541210415,0.753635230577,0.414383561644,0.904
98,0.670420890937,0.626953931587,0.608519269777,0.665898617512,0.865,0.788010752688,0.715961630854,0.703580349709,0.423963133641,0.837,0.840876344086,0.794041329318,0.728136129798,0.36712749616,0.862,0.832040706605,0.77650345358,0.745259686727,0.390168970814,0.898
99,0.724713915298,0.703142606531,0.656461053579,0.581676750216,0.849,0.836307692308,0.804235327988,0.747243052492,0.359550561798,0.843,0.890449438202,0.871890070709,0.779974758098,0.284356093345,0.879,0.87238980121,0.847789248068,0.789268714842,0.33275713051,0.908
100,0.722337050805,0.750436586596,0.714559386973,0.534076827757,0.86,0.812690210657,0.825636829259,0.785781103835,0.366790582404,0.832,0.876286245353,0.889425981051,0.827433628319,0.31102850062,0.867,0.865548946716,0.87615654926,0.828779599271,0.345724907063,0.906
101,0.754525791855,0.741318694749,0.679227508243,0.558371040724,0.847,0.809703167421,0.78531688828,0.724770642202,0.477828054299,0.868,0.878580090498,0.87170072251,0.758620689655,0.351131221719,0.872,0.832208144796,0.809940590243,0.75277663513,0.454298642534,0.909
102,0.727182080925,0.719202096058,0.679856115108,0.602119460501,0.865,0.810693641618,0.791888090409,0.744370860927,0.404624277457,0.838,0.86798265896,0.861177634458,0.774468085106,0.315992292871,0.852,0.843098265896,0.828577213671,0.768153980752,0.3795761079,0.873
103,0.699749748744,0.691731966803,0.668500687758,0.585929648241,0.851,0.784141708543,0.767050841873,0.735551663748,0.444221105528,0.834,0.858683417085,0.850328591697,0.783522488441,0.354773869347,0.863,0.846341708543,0.834361603959,0.790858128504,0.393969849246,0.91
104,0.700273542601,0.686616169045,0.648767605634,0.608071748879,0.852,0.805835874439,0.767549462981,0.740122914838,0.386547085202,0.835,0.864419730942,0.844019938179,0.768526228143,0.325560538117,0.861,0.852586547085,0.826998226264,0.776916451335,0.365919282511,0.898
105,0.813473859844,0.852141156725,0.744068652196,0.467185761958,0.852,0.877814238042,0.887284062293,0.805084745763,0.296996662959,0.853,0.935003337041,0.94487637068,0.83963963964,0.206896551724,0.89,0.895076751947,0.898488605972,0.828623518687,0.303670745273,0.908
106,0.712027777778,0.724574215325,0.665124884366,0.602880658436,0.837,0.788513374486,0.757152128989,0.750561797753,0.398148148148,0.831,0.848215020576,0.84979241693,0.774956217163,0.309670781893,0.799,0.831638888889,0.824058216877,0.762979683973,0.366255144033,0.837
107,0.77114713217,0.789273224662,0.73973973974,0.485037406484,0.858,0.840386533666,0.845957092972,0.795698924731,0.356608478803,0.85,0.903412718204,0.917460912548,0.843427545985,0.278054862843,0.883,0.872402743142,0.882963134236,0.838095238095,0.339152119701,0.919
108,0.702478053435,0.700538520219,0.659812248547,0.62213740458,0.846,0.824381679389,0.779115160046,0.757005052825,0.332061068702,0.821,0.881624045802,0.868268878806,0.799476896251,0.276717557252,0.856,0.876187977099,0.855337729436,0.80412371134,0.304389312977,0.89
109,0.810982873454,0.838728048041,0.721669980119,0.48715509039,0.84,0.856121788773,0.848073400828,0.767586821015,0.363463368221,0.861,0.925955280685,0.928630198737,0.799828178694,0.251189343482,0.888,0.871765937203,0.862859459244,0.783841856468,0.380589914367,0.912
110,0.72010011919,0.731680116204,0.71495766698,0.561382598331,0.873,0.801971394517,0.813642454239,0.767198177677,0.419547079857,0.837,0.865922526818,0.878393416837,0.812418014867,0.337306317044,0.865,0.84747556615,0.856426455824,0.809331538807,0.379022646007,0.896
111,0.750549112426,0.77513173578,0.704934541793,0.500591715976,0.84,0.819955029586,0.834645128686,0.777526053466,0.411834319527,0.855,0.883661538462,0.901542732028,0.817213842059,0.300591715976,0.854,0.861730177515,0.870332957607,0.819538670285,0.351479289941,0.898
112,0.771182098765,0.786456357998,0.706575073602,0.520576131687,0.836,0.834263374486,0.813582320592,0.767913474538,0.374485596708,0.851,0.907354938272,0.909484005116,0.810060711188,0.2829218107,0.879,0.868138888889,0.859640354531,0.801735357918,0.378600823045,0.92
113,0.768325555556,0.77528581912,0.724708171206,0.526666666667,0.861,0.81276,0.825509117645,0.755849889625,0.454444444444,0.853,0.887681111111,0.897342691175,0.800687285223,0.333333333333,0.878,0.844946666667,0.848486176339,0.789974070873,0.432222222222,0.909
114,0.738160669456,0.735497139189,0.65293040293,0.579079497908,0.833,0.846384937238,0.802670186514,0.751206669592,0.349790794979,0.854,0.902834309623,0.888631098696,0.777777777778,0.274476987448,0.882,0.875137238494,0.843412585807,0.782793867121,0.345606694561,0.915
115,0.714148112294,0.710308464902,0.666972477064,0.575024201355,0.85,0.830435624395,0.805809148864,0.764785553047,0.352371732817,0.842,0.881454017425,0.873170468566,0.796216680997,0.292352371733,0.868,0.870407550823,0.855583613421,0.806566104703,0.323330106486,0.904
116,0.688787351054,0.677805488125,0.643393725144,0.621448212649,0.848,0.809719523373,0.77206139154,0.743544078362,0.373052245646,0.829,0.862594867094,0.8449220815,0.775649212431,0.306141154904,0.846,0.859836846929,0.83646497864,0.785840707965,0.329055912007,0.881
117,0.716644637053,0.744809227963,0.678890456041,0.565547128927,0.836,0.827794149512,0.800326323602,0.787193973635,0.306608884074,0.829,0.885117009751,0.885780826617,0.818061088977,0.274106175515,0.853,0.877813651138,0.871016737547,0.822030040965,0.307692307692,0.899
118,0.728082713755,0.717570082162,0.67825311943,0.579925650558,0.881,0.834244423792,0.821182870842,0.757876564523,0.405204460967,0.871,0.877492565056,0.869154041422,0.772839506173,0.351301115242,0.9,0.849125464684,0.83065842641,0.782608695652,0.402416356877,0.925
119,0.706525816649,0.729681098856,0.667299477931,0.578503688093,0.829,0.837869336143,0.819247814741,0.778661675246,0.31717597471,0.827,0.898244467861,0.898137575934,0.8255243195,0.252897787144,0.866,0.898833508957,0.889192459279,0.840274599542,0.269757639621,0.91
120,0.700280373832,0.691148853028,0.659722222222,0.630841121495,0.869,0.806897196262,0.76776534654,0.747680070703,0.385981308411,0.84,0.851539252336,0.838479727536,0.766244725738,0.333644859813,0.845,0.835342056075,0.811660512969,0.766404199475,0.371028037383,0.871
